,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
4284,09/10/2021,40113,36,Osage County,OK,27.2,12762,12761.0,31.4,12157,32.9,4449,46.0,93.7,16151.0,34.4,16147.0,39.7,15215.0,41.2,5192.0,53.7,C,9,10,10,10
4292,09/10/2021,40025,36,Cimarron County,OK,23.3,498,498.0,28.1,490,30.8,251,46.2,93.7,590.0,27.6,590.0,33.3,581.0,36.5,285.0,52.5,B,5,5,6,6
4298,09/10/2021,40089,36,McCurtain County,OK,26.0,8535,8534.0,31.3,8341,34.0,3506,57.5,93.7,11176.0,34.0,11175.0,41.0,10844.0,44.1,3922.0,64.3,D,13,14,14,15
4369,09/10/2021,40045,36,Ellis County,OK,29.8,1151,1151.0,34.6,1129,37.9,585,65.4,93.7,1327.0,34.4,1327.0,39.9,1299.0,43.6,666.0,74.4,B,5,6,6,7
4410,09/10/2021,40065,36,Jackson County,OK,41.0,10066,10065.0,49.6,9658,52.4,2872,76.8,93.7,12097.0,49.3,12096.0,59.6,11547.0,62.6,3221.0,86.2,D,15,15,16,16
4469,09/10/2021,40023,36,Choctaw County,OK,25.6,3756,3756.0,30.4,3670,33.0,1725,55.7,93.7,4704.0,32.1,4704.0,38.1,4567.0,41.1,1919.0,62.0,D,13,14,14,15
4473,09/10/2021,40033,36,Cotton County,OK,35.4,2005,2005.0,41.3,1913,43.4,786,67.6,93.7,2523.0,44.5,2523.0,52.0,2384.0,54.0,910.0,78.2,C,10,11,11,11
4526,09/10/2021,40097,36,Mayes County,OK,34.0,13986,13986.0,40.1,13479,42.7,5036,64.8,93.7,17706.0,43.1,17706.0,50.8,16936.0,53.7,5982.0,77.0,D,14,15,15,15
4575,09/10/2021,40145,36,Wagoner County,OK,38.0,30905,30905.0,45.0,29351,47.5,9314,68.2,93.7,36811.0,45.3,36809.0,53.6,34673.0,56.1,10345.0,75.8,B,6,7,7,7
4627,09/10/2021,40153,36,Woodward County,OK,31.1,6280,6280.0,37.0,6078,39.6,2295,69.3,93.7,7488.0,37.0,7487.0,44.2,7171.0,46.7,2628.0,79.3,C,10,10,10,11
4699,09/10/2021,40063,36,Hughes County,OK,36.4,4834,4834.0,42.5,4648,44.8,1790,71.1,93.7,5833.0,43.9,5832.0,51.3,5570.0,53.6,1982.0,78.7,D,14,15,15,16
4708,09/10/2021,40081,36,Lincoln County,OK,32.5,11334,11334.0,38.3,10899,40.9,4130,63.6,93.7,13742.0,39.4,13742.0,46.4,13105.0,49.1,4673.0,71.9,B,6,6,7,7
4710,09/10/2021,40121,36,Pittsburg County,OK,35.3,15411,15410.0,41.4,14864,43.8,5601,63.1,93.7,19073.0,43.7,19071.0,51.2,18226.0,53.7,6308.0,71.0,D,14,15,15,15
4730,09/10/2021,40127,36,Pushmataha County,OK,27.2,3022,3022.0,31.7,2966,34.2,1404,53.6,93.7,3652.0,32.9,3652.0,38.3,3555.0,41.0,1522.0,58.1,D,13,14,14,15
4733,09/10/2021,40103,36,Noble County,OK,50.3,5596,5596.0,59.5,5313,62.5,1903,85.5,93.7,6697.0,60.2,6697.0,71.2,6303.0,74.1,2106.0,94.6,B,8,8,8,8
4768,09/10/2021,40079,36,Le Flore County,OK,31.7,15785,15785.0,37.4,15184,40.0,5999,65.9,93.7,18655.0,37.4,18654.0,44.2,17812.0,47.0,6474.0,71.1,D,14,14,15,15
4825,09/10/2021,40055,36,Greer County,OK,30.4,1736,1734.0,34.9,1677,36.6,750,73.7,93.7,2037.0,35.7,2035.0,41.0,1955.0,42.7,865.0,85.0,D,14,14,14,16
4933,09/10/2021,40131,36,Rogers County,OK,37.7,34840,34839.0,44.2,33153,46.6,11255,73.1,93.7,41156.0,44.5,41154.0,52.2,38951.0,54.8,12448.0,80.8,B,6,7,7,8
4939,09/10/2021,40119,36,Payne County,OK,39.8,32516,32515.0,45.4,30701,46.3,8183,76.9,93.7,39103.0,47.8,39100.0,54.6,36728.0,55.4,9383.0,88.1,C,10,11,11,12
4946,09/10/2021,40151,36,Woods County,OK,33.2,2923,2923.0,38.8,2834,40.5,1149,75.1,93.7,3515.0,40.0,3515.0,46.7,3375.0,48.3,1267.0,82.8,B,6,6,7,8
4961,09/10/2021,40111,36,Okmulgee County,OK,34.0,13097,13097.0,40.1,12624,42.8,4737,64.7,93.7,15993.0,41.6,15993.0,49.0,15253.0,51.7,5312.0,72.5,D,14,15,15,15
4981,09/10/2021,UNK,36,Unknown County,OK,0.0,113058,113036.0,0.0,110121,0.0,27417,0.0,93.7,145649.0,0.0,145596.0,0.0,141264.0,0.0,35071.0,0.0,,,,,
5121,09/10/2021,40059,36,Harper County,OK,36.9,1360,1360.0,44.4,1299,47.3,541,74.8,93.7,1570.0,42.6,1569.0,51.3,1488.0,54.2,576.0,79.7,B,6,7,7,8
5226,09/10/2021,40027,36,Cleveland County,OK,43.9,124646,124645.0,50.8,115817,51.8,28433,72.6,93.7,146123.0,51.4,146108.0,59.5,134812.0,60.2,31930.0,81.5,B,7,8,8,8
5322,09/10/2021,40039,36,Custer County,OK,38.7,11223,11223.0,46.5,10639,48.8,3251,79.3,93.7,13754.0,47.4,13752.0,57.0,12921.0,59.2,3615.0,88.2,D,14,15,15,16
5402,09/10/2021,40073,36,Kingfisher County,OK,36.5,5757,5756.0,44.3,5477,47.4,1805,70.0,93.7,7110.0,45.1,7109.0,54.7,6736.0,58.3,2085.0,80.8,B,6,7,7,8
5403,09/10/2021,40001,36,Adair County,OK,26.2,5804,5803.0,31.9,5513,34.0,1956,55.6,93.7,7918.0,35.7,7917.0,43.5,7447.0,46.0,2358.0,67.1,D,13,14,14,15
5416,09/10/2021,40019,36,Carter County,OK,35.1,16902,16902.0,42.0,16226,44.9,5671,68.5,93.7,21184.0,44.0,21183.0,52.6,20210.0,55.9,6710.0,81.0,D,14,15,15,15
5425,09/10/2021,40047,36,Garfield County,OK,39.1,23845,23844.0,47.2,22718,50.1,7703,76.6,93.7,28934.0,47.4,28932.0,57.3,27359.0,60.3,8599.0,85.5,C,10,11,12,12
5515,09/10/2021,40057,36,Harmon County,OK,40.0,1062,1062.0,47.5,1009,50.7,401,75.2,93.7,1271.0,47.9,1271.0,56.8,1197.0,60.2,470.0,88.2,D,15,15,16,16
5567,09/10/2021,40125,36,Pottawatomie County,OK,38.4,27884,27884.0,45.4,26483,47.6,9103,75.5,93.7,33413.0,46.0,33408.0,54.4,31454.0,56.5,9986.0,82.9,D,14,15,15,16
5585,09/10/2021,40041,36,Delaware County,OK,29.8,12818,12818.0,34.1,12342,35.8,5671,52.4,93.7,16982.0,39.5,16981.0,45.2,16257.0,47.2,7187.0,66.4,D,13,14,14,15
5679,09/10/2021,40083,36,Logan County,OK,27.3,13084,13084.0,31.8,12614,33.9,4244,53.9,93.7,15788.0,32.9,15787.0,38.4,15053.0,40.5,4796.0,61.0,B,5,6,6,7
5721,09/10/2021,40139,36,Texas County,OK,33.9,6775,6775.0,42.1,6538,45.6,1679,71.1,93.7,8271.0,41.4,8271.0,51.4,7899.0,55.1,1866.0,79.0,D,14,15,15,16
5728,09/10/2021,40085,36,Love County,OK,33.4,3429,3429.0,39.8,3318,42.6,1260,62.8,93.7,4208.0,41.0,4208.0,48.8,4057.0,52.1,1465.0,73.0,C,10,10,11,11
5736,09/10/2021,40015,36,Caddo County,OK,51.8,14898,14896.0,62.1,14066,65.1,4637,95.4,93.7,17391.0,60.5,17388.0,72.5,16219.0,75.1,5042.0,99.9,D,16,16,16,16
5744,09/10/2021,40099,36,Murray County,OK,37.4,5264,5264.0,43.8,5102,47.1,1903,67.1,93.7,6159.0,43.8,6159.0,51.3,5889.0,54.3,2106.0,74.2,C,10,11,11,11
5763,09/10/2021,40005,36,Atoka County,OK,28.4,3904,3904.0,33.4,3848,36.1,1536,55.8,93.7,4540.0,33.0,4540.0,38.8,4436.0,41.6,1659.0,60.2,D,13,14,14,15
5810,09/10/2021,40135,36,Sequoyah County,OK,31.4,13062,13062.0,37.1,12511,39.2,4739,60.5,93.7,15653.0,37.7,15650.0,44.4,14851.0,46.5,5235.0,66.8,D,14,14,14,15
5887,09/10/2021,40075,36,Kiowa County,OK,42.7,3722,3722.0,51.0,3596,54.4,1432,83.6,93.7,4449.0,51.1,4449.0,61.0,4257.0,64.3,1664.0,97.2,C,11,12,12,12
6029,09/10/2021,40031,36,Comanche County,OK,45.3,54663,54663.0,54.0,51307,55.6,12006,77.0,93.7,67756.0,56.1,67746.0,66.9,62998.0,68.2,14084.0,90.3,D,15,16,16,16
6052,09/10/2021,40137,36,Stephens County,OK,38.5,16589,16589.0,45.1,16009,48.2,6593,75.2,93.7,20342.0,47.2,20340.0,55.3,19450.0,58.6,7622.0,87.0,C,10,11,11,12
6138,09/10/2021,40067,36,Jefferson County,OK,34.0,2038,2038.0,40.4,1996,43.9,883,68.6,93.7,2408.0,40.1,2408.0,47.7,2345.0,51.5,1008.0,78.3,D,14,15,15,15
6220,09/10/2021,40009,36,Beckham County,OK,34.1,7461,7460.0,41.1,7209,44.0,2350,73.1,93.7,8750.0,40.0,8748.0,48.2,8361.0,51.0,2621.0,81.5,C,10,11,11,12
6245,09/10/2021,40077,36,Latimer County,OK,27.3,2748,2748.0,31.8,2655,33.7,1064,47.7,93.7,3188.0,31.6,3188.0,36.9,3038.0,38.5,1118.0,50.1,D,13,14,14,14
6363,09/10/2021,40029,36,Coal County,OK,32.2,1772,1772.0,38.0,1727,41.2,720,62.4,93.7,2096.0,38.1,2096.0,45.0,2029.0,48.4,782.0,67.8,D,14,14,15,15
6458,09/10/2021,40069,36,Johnston County,OK,33.2,3675,3675.0,39.3,3567,42.3,1365,62.3,93.7,4550.0,41.0,4550.0,48.6,4389.0,52.1,1586.0,72.4,D,14,14,15,15
6479,09/10/2021,40133,36,Seminole County,OK,42.1,10221,10221.0,50.1,9740,53.2,3419,76.8,93.7,12263.0,50.6,12263.0,60.1,11538.0,63.0,3747.0,84.2,D,15,16,16,16
6566,09/09/2021,40147,36,Washington County,OK,34.5,17764,17764.0,40.9,16852,42.9,6434,63.2,93.7,22133.0,43.0,22132.0,50.9,20848.0,53.1,7750.0,76.1,B,6,7,7,7
6609,09/09/2021,UNK,36,Unknown County,OK,0.0,112667,112645.0,0.0,109757,0.0,27373,0.0,93.7,145373.0,0.0,145320.0,0.0,141013.0,0.0,35030.0,0.0,,,,,
6680,09/09/2021,40047,36,Garfield County,OK,38.9,23769,23768.0,47.1,22654,49.9,7696,76.5,93.7,28861.0,47.3,28859.0,57.2,27296.0,60.2,8595.0,85.5,C,10,11,11,12
6706,09/09/2021,40115,36,Ottawa County,OK,31.2,9713,9712.0,37.4,9372,40.0,3820,66.4,93.7,11780.0,37.8,11778.0,45.4,11309.0,48.2,4457.0,77.5,D,14,14,15,15
6747,09/09/2021,40127,36,Pushmataha County,OK,27.1,3002,3002.0,31.5,2946,34.0,1399,53.4,93.7,3642.0,32.8,3642.0,38.2,3545.0,40.9,1520.0,58.0,D,13,14,14,15
6875,09/09/2021,40049,36,Garvin County,OK,38.7,10714,10714.0,46.2,10358,49.6,4046,80.1,93.7,12711.0,45.9,12711.0,54.8,12173.0,58.3,4440.0,87.9,C,10,11,11,12
6948,09/09/2021,40011,36,Blaine County,OK,37.0,3487,3487.0,44.5,3327,47.4,1177,61.7,93.7,4230.0,44.9,4230.0,54.0,3970.0,56.6,1350.0,70.8,C,10,11,11,11
6977,09/09/2021,40141,36,Tillman County,OK,37.6,2727,2727.0,44.2,2629,47.2,1044,71.2,93.7,3333.0,46.0,3333.0,54.0,3187.0,57.2,1199.0,81.7,D,14,15,15,16
6990,09/09/2021,40017,36,Canadian County,OK,45.9,68146,68146.0,55.4,63713,58.1,15677,79.5,93.7,81127.0,54.7,81125.0,66.0,75249.0,68.6,17893.0,90.8,B,7,8,8,8
7054,09/09/2021,40041,36,Delaware County,OK,29.7,12772,12772.0,34.0,12299,35.7,5667,52.4,93.7,16906.0,39.3,16905.0,45.0,16189.0,47.0,7175.0,66.3,D,13,14,14,15
7098,09/09/2021,40015,36,Caddo County,OK,51.6,14842,14840.0,61.9,14027,64.9,4633,95.3,93.7,17342.0,60.3,17339.0,72.3,16180.0,74.9,5038.0,99.9,D,16,16,16,16
7122,09/09/2021,40101,36,Muskogee County,OK,39.5,26876,26876.0,47.1,25443,49.5,8900,76.7,93.7,34423.0,50.6,34422.0,60.4,32293.0,62.8,10484.0,90.4,D,14,15,15,16
7170,09/09/2021,40133,36,Seminole County,OK,41.8,10151,10151.0,49.7,9681,52.9,3411,76.6,93.7,12225.0,50.4,12225.0,59.9,11509.0,62.9,3738.0,84.0,D,15,15,16,16
7212,09/09/2021,40019,36,Carter County,OK,35.0,16831,16831.0,41.8,16170,44.8,5665,68.4,93.7,21109.0,43.9,21108.0,52.5,20147.0,55.8,6700.0,80.9,D,14,15,15,15
7216,09/09/2021,40029,36,Coal County,OK,32.1,1766,1766.0,37.9,1721,41.0,720,62.4,93.7,2095.0,38.1,2095.0,45.0,2028.0,48.4,782.0,67.8,D,14,14,15,15
7253,09/09/2021,40083,36,Logan County,OK,27.2,13042,13042.0,31.7,12576,33.8,4243,53.9,93.7,15752.0,32.8,15751.0,38.3,15021.0,40.4,4796.0,61.0,B,5,6,6,7
7265,09/09/2021,40061,36,Haskell County,OK,32.4,4093,4093.0,38.2,3977,41.1,1711,66.4,93.7,4938.0,39.1,4937.0,46.0,4736.0,49.0,1887.0,73.3,D,14,14,15,15
7302,09/09/2021,40057,36,Harmon County,OK,39.8,1055,1055.0,47.2,1002,50.4,401,75.2,93.7,1267.0,47.8,1267.0,56.6,1194.0,60.0,470.0,88.2,D,14,15,16,16
7418,09/09/2021,40091,36,McIntosh County,OK,45.0,8822,8822.0,51.4,8573,54.4,4008,79.1,93.7,10502.0,53.6,10502.0,61.2,10117.0,64.2,4407.0,86.9,D,15,16,16,16
7465,09/09/2021,40081,36,Lincoln County,OK,32.4,11296,11296.0,38.1,10867,40.8,4126,63.5,93.7,13725.0,39.4,13725.0,46.3,13091.0,49.1,4670.0,71.9,B,6,6,7,7
7525,09/09/2021,40071,36,Kay County,OK,33.6,14627,14626.0,40.2,14051,43.0,5903,69.4,93.7,17976.0,41.3,17973.0,49.4,17080.0,52.3,6720.0,79.0,D,14,15,15,15
7560,09/09/2021,40087,36,McClain County,OK,39.7,16051,16051.0,47.2,15268,50.6,4847,76.1,93.7,19043.0,47.0,19041.0,56.0,17987.0,59.7,5378.0,84.5,A,2,3,4,4
7612,09/09/2021,40119,36,Payne County,OK,39.6,32376,32375.0,45.2,30579,46.2,8176,76.8,93.7,38948.0,47.6,38945.0,54.4,36599.0,55.2,9371.0,88.0,C,10,11,11,12
7624,09/09/2021,40095,36,Marshall County,OK,35.4,5992,5992.0,41.6,5741,44.1,2382,64.3,93.7,7621.0,45.0,7621.0,52.9,7263.0,55.7,2845.0,76.9,D,14,15,15,15
7683,09/09/2021,40111,36,Okmulgee County,OK,33.8,12986,12986.0,39.8,12531,42.5,4730,64.6,93.7,15925.0,41.4,15925.0,48.8,15192.0,51.5,5305.0,72.4,D,14,14,15,15
7704,09/09/2021,40007,36,Beaver County,OK,24.3,1292,1291.0,28.7,1254,32.0,555,52.8,93.7,1572.0,29.6,1572.0,35.0,1508.0,38.5,605.0,57.6,B,5,5,6,7
7707,09/09/2021,40051,36,Grady County,OK,30.6,17076,17074.0,36.0,16380,38.5,5645,60.5,93.7,20190.0,36.2,20188.0,42.5,19197.0,45.1,6265.0,67.1,B,6,6,6,7
7715,09/09/2021,40021,36,Cherokee County,OK,36.3,17671,17671.0,42.4,16749,43.9,5312,64.3,93.7,22182.0,45.6,22182.0,53.2,20842.0,54.7,6149.0,74.4,D,14,15,15,15
7771,09/09/2021,40117,36,Pawnee County,OK,40.0,6545,6545.0,47.1,6219,49.6,2332,73.0,93.7,7899.0,48.2,7899.0,56.8,7476.0,59.6,2659.0,83.3,C,11,11,11,12
7828,09/09/2021,40143,36,Tulsa County,OK,49.6,323395,323391.0,59.7,303122,62.1,83316,86.4,93.7,383358.0,58.8,383329.0,70.8,356453.0,73.0,92501.0,95.9,C,11,12,12,12
7858,09/09/2021,40073,36,Kingfisher County,OK,36.4,5732,5731.0,44.1,5459,47.3,1803,69.9,93.7,7100.0,45.0,7099.0,54.6,6726.0,58.2,2084.0,80.8,B,6,7,7,7
7965,09/09/2021,40031,36,Comanche County,OK,45.0,54322,54322.0,53.6,51007,55.2,11989,76.9,93.7,67466.0,55.9,67456.0,66.6,62733.0,67.9,14072.0,90.2,D,15,16,16,16
7973,09/09/2021,40105,36,Nowata County,OK,31.6,3187,3187.0,37.1,3084,39.4,1216,61.0,93.7,4283.0,42.5,4283.0,49.9,4115.0,52.6,1495.0,75.0,C,10,10,10,11
8035,09/09/2021,40129,36,Roger Mills County,OK,29.0,1038,1038.0,34.1,1009,37.2,444,56.4,93.7,1217.0,34.0,1217.0,40.0,1166.0,43.0,444.0,56.4,B,5,6,6,7
8077,09/09/2021,40025,36,Cimarron County,OK,23.2,496,496.0,28.0,488,30.7,251,46.2,93.7,589.0,27.6,589.0,33.3,580.0,36.5,285.0,52.5,B,5,5,6,6
8139,09/09/2021,40065,36,Jackson County,OK,40.8,10015,10014.0,49.4,9615,52.2,2870,76.8,93.7,12053.0,49.1,12052.0,59.4,11504.0,62.4,3216.0,86.0,D,15,15,16,16
8225,09/09/2021,40069,36,Johnston County,OK,33.0,3659,3659.0,39.1,3553,42.2,1365,62.3,93.7,4539.0,40.9,4539.0,48.5,4379.0,52.0,1585.0,72.3,D,14,14,15,15
8288,09/09/2021,40001,36,Adair County,OK,26.0,5772,5771.0,31.7,5485,33.9,1951,55.5,93.7,7890.0,35.6,7889.0,43.3,7423.0,45.8,2355.0,67.0,D,13,14,14,15
8322,09/09/2021,40099,36,Murray County,OK,37.3,5246,5246.0,43.7,5090,47.0,1900,67.0,93.7,6150.0,43.7,6150.0,51.2,5881.0,54.3,2105.0,74.2,C,10,11,11,11
8327,09/09/2021,40145,36,Wagoner County,OK,37.8,30766,30766.0,44.8,29233,47.3,9299,68.1,93.7,36726.0,45.2,36724.0,53.5,34595.0,56.0,10338.0,75.7,B,6,7,7,7
8368,09/09/2021,40153,36,Woodward County,OK,30.9,6248,6248.0,36.8,6055,39.5,2294,69.2,93.7,7466.0,36.9,7465.0,44.0,7155.0,46.6,2624.0,79.2,C,10,10,10,11
8380,09/09/2021,40009,36,Beckham County,OK,34.0,7428,7427.0,41.0,7180,43.8,2348,73.0,93.7,8743.0,40.0,8741.0,48.2,8354.0,51.0,2620.0,81.5,C,10,11,11,12
8398,09/09/2021,40093,36,Major County,OK,39.7,3027,3027.0,47.8,2954,52.2,1336,85.5,93.7,3591.0,47.1,3591.0,56.7,3480.0,61.5,1471.0,94.1,B,6,7,8,8
8427,09/09/2021,40055,36,Greer County,OK,30.3,1730,1728.0,34.8,1674,36.6,750,73.7,93.7,2035.0,35.6,2033.0,40.9,1953.0,42.7,865.0,85.0,D,14,14,14,16
8510,09/09/2021,40151,36,Woods County,OK,33.2,2917,2917.0,38.7,2828,40.4,1149,75.1,93.7,3512.0,39.9,3512.0,46.6,3372.0,48.2,1267.0,82.8,B,6,6,7,8
8525,09/09/2021,40075,36,Kiowa County,OK,42.6,3712,3712.0,50.9,3587,54.2,1431,83.6,93.7,4439.0,51.0,4439.0,60.9,4247.0,64.2,1662.0,97.1,C,11,12,12,12
8602,09/09/2021,40135,36,Sequoyah County,OK,31.3,12997,12997.0,36.9,12458,39.0,4727,60.3,93.7,15586.0,37.5,15583.0,44.2,14796.0,46.3,5215.0,66.6,D,14,14,14,15
8709,09/09/2021,40089,36,McCurtain County,OK,25.8,8473,8472.0,31.1,8287,33.7,3500,57.4,93.7,11104.0,33.8,11103.0,40.7,10777.0,43.9,3914.0,64.2,D,13,14,14,15
8727,09/09/2021,40005,36,Atoka County,OK,28.3,3895,3895.0,33.3,3840,36.0,1534,55.7,93.7,4529.0,32.9,4529.0,38.7,4425.0,41.5,1659.0,60.2,D,13,14,14,15
8751,09/09/2021,40085,36,Love County,OK,33.4,3420,3420.0,39.7,3310,42.5,1259,62.7,93.7,4194.0,40.9,4194.0,48.7,4045.0,51.9,1462.0,72.8,C,10,10,11,11
8757,09/09/2021,40063,36,Hughes County,OK,36.1,4795,4795.0,42.2,4619,44.5,1787,70.9,93.7,5813.0,43.8,5812.0,51.2,5552.0,53.5,1979.0,78.6,D,14,15,15,16
8897,09/09/2021,40045,36,Ellis County,OK,29.8,1149,1149.0,34.6,1127,37.8,584,65.3,93.7,1326.0,34.4,1326.0,39.9,1298.0,43.5,666.0,74.4,B,5,6,6,7
8918,09/09/2021,40109,36,Oklahoma County,OK,51.3,409359,409347.0,62.1,381133,64.1,94716,84.7,93.7,493581.0,61.9,493536.0,74.9,455638.0,76.6,108035.0,96.6,C,12,12,12,12
8922,09/09/2021,40137,36,Stephens County,OK,38.3,16539,16539.0,45.0,15965,48.1,6585,75.1,93.7,20298.0,47.0,20296.0,55.2,19409.0,58.4,7615.0,86.9,C,10,11,11,12
8943,09/09/2021,40097,36,Mayes County,OK,33.8,13912,13912.0,39.9,13412,42.5,5027,64.7,93.7,17649.0,42.9,17649.0,50.6,16895.0,53.6,5978.0,77.0,D,14,14,15,15
8990,09/09/2021,40023,36,Choctaw County,OK,25.6,3752,3752.0,30.4,3666,33.0,1725,55.7,93.7,4687.0,31.9,4687.0,38.0,4550.0,40.9,1918.0,61.9,D,13,14,14,15
8998,09/09/2021,40037,36,Creek County,OK,34.6,24742,24742.0,40.8,23757,43.4,8503,65.2,93.7,29916.0,41.8,29915.0,49.3,28535.0,52.1,9628.0,73.8,B,6,7,7,7
9025,09/09/2021,40103,36,Noble County,OK,50.1,5572,5572.0,59.2,5296,62.3,1898,85.2,93.7,6679.0,60.0,6679.0,71.0,6287.0,73.9,2103.0,94.4,B,8,8,8,8
9043,09/09/2021,40139,36,Texas County,OK,33.9,6766,6766.0,42.0,6529,45.5,1679,71.1,93.7,8256.0,41.3,8256.0,51.3,7885.0,55.0,1865.0,79.0,D,14,15,15,16
9076,09/09/2021,40067,36,Jefferson County,OK,33.8,2031,2031.0,40.3,1989,43.7,883,68.6,93.7,2406.0,40.1,2406.0,47.7,2343.0,51.5,1008.0,78.3,D,14,15,15,15
9120,09/09/2021,40059,36,Harper County,OK,36.8,1357,1357.0,44.3,1298,47.3,541,74.8,93.7,1569.0,42.5,1568.0,51.2,1487.0,54.2,576.0,79.7,B,6,7,7,8
9292,09/09/2021,40003,36,Alfalfa County,OK,38.9,2217,2217.0,44.8,2199,47.8,792,68.6,93.7,2459.0,43.1,2458.0,49.7,2430.0,52.9,871.0,75.4,B,6,7,7,7
9302,09/09/2021,40077,36,Latimer County,OK,27.2,2737,2737.0,31.7,2644,33.5,1062,47.6,93.7,3175.0,31.5,3175.0,36.8,3028.0,38.4,1117.0,50.1,D,13,14,14,14
9303,09/09/2021,40079,36,Le Flore County,OK,31.5,15723,15723.0,37.3,15128,39.9,5995,65.9,93.7,18606.0,37.3,18605.0,44.1,17773.0,46.9,6471.0,71.1,D,14,14,14,15
9339,09/09/2021,40035,36,Craig County,OK,43.1,6096,6096.0,50.1,5910,53.2,2320,81.5,93.7,7489.0,53.0,7489.0,61.5,7213.0,64.9,2736.0,96.2,D,15,16,16,16
9341,09/09/2021,40033,36,Cotton County,OK,35.4,2003,2003.0,41.3,1911,43.3,786,67.6,93.7,2507.0,44.2,2507.0,51.6,2373.0,53.8,909.0,78.2,C,10,11,11,11
9425,09/09/2021,40107,36,Okfuskee County,OK,38.3,4591,4591.0,45.0,4387,47.4,1674,77.8,93.7,5374.0,44.8,5373.0,52.6,5105.0,55.2,1740.0,80.9,D,14,15,15,16
9508,09/09/2021,40027,36,Cleveland County,OK,43.8,124298,124297.0,50.6,115547,51.6,28404,72.5,93.7,145804.0,51.3,145789.0,59.4,134526.0,60.1,31877.0,81.3,B,7,8,8,8
9516,09/09/2021,40123,36,Pontotoc County,OK,42.3,16194,16194.0,50.5,15451,53.1,4512,71.0,93.7,19560.0,51.1,19559.0,61.0,18552.0,63.8,5078.0,79.9,C,11,12,12,12
9526,09/09/2021,40039,36,Custer County,OK,38.5,11167,11167.0,46.2,10586,48.5,3248,79.2,93.7,13711.0,47.3,13709.0,56.8,12881.0,59.0,3611.0,88.1,D,14,15,15,16
9636,09/09/2021,40043,36,Dewey County,OK,22.0,1076,1076.0,26.9,1053,29.6,512,57.7,93.7,1191.0,24.4,1191.0,29.8,1158.0,32.6,538.0,60.6,A,1,1,1,3
9645,09/09/2021,40131,36,Rogers County,OK,37.6,34726,34725.0,44.1,33060,46.5,11249,73.0,93.7,41060.0,44.4,41058.0,52.1,38869.0,54.7,12437.0,80.7,B,6,7,7,8
9680,09/09/2021,40013,36,Bryan County,OK,30.1,14444,14444.0,35.7,13949,37.9,5306,61.4,93.7,17358.0,36.2,17358.0,42.9,16669.0,45.3,5922.0,68.5,D,14,14,14,15
9752,09/09/2021,40149,36,Washita County,OK,31.3,3416,3414.0,37.2,3293,39.9,1288,63.2,93.7,4284.0,39.2,4282.0,46.6,4094.0,49.7,1547.0,75.9,B,6,6,6,7
9766,09/09/2021,40053,36,Grant County,OK,34.7,1503,1503.0,41.2,1467,44.5,673,69.6,93.7,1868.0,43.1,1868.0,51.2,1808.0,54.9,785.0,81.2,A,2,3,3,3
9774,09/09/2021,40121,36,Pittsburg County,OK,35.2,15355,15354.0,41.2,14812,43.7,5588,62.9,93.7,19032.0,43.6,19030.0,51.1,18191.0,53.6,6305.0,71.0,D,14,15,15,15
9784,09/09/2021,40125,36,Pottawatomie County,OK,38.3,27790,27790.0,45.3,26402,47.5,9097,75.5,93.7,33345.0,45.9,33340.0,54.3,31395.0,56.4,9977.0,82.8,D,14,15,15,16
9801,09/09/2021,40113,36,Osage County,OK,27.0,12703,12702.0,31.3,12113,32.8,4447,46.0,93.7,16110.0,34.3,16106.0,39.6,15177.0,41.1,5186.0,53.7,C,9,10,10,10
9941,09/08/2021,40045,36,Ellis County,OK,29.6,1144,1144.0,34.4,1122,37.6,583,65.1,93.7,1326.0,34.4,1326.0,39.9,1298.0,43.5,666.0,74.4,B,5,6,6,7
10027,09/08/2021,40051,36,Grady County,OK,30.5,17027,17025.0,35.9,16337,38.4,5638,60.4,93.7,20156.0,36.1,20154.0,42.5,19164.0,45.0,6261.0,67.1,B,6,6,6,7
10072,09/08/2021,40107,36,Okfuskee County,OK,38.1,4565,4565.0,44.7,4365,47.2,1670,77.6,93.7,5362.0,44.7,5361.0,52.5,5094.0,55.0,1740.0,80.9,D,14,15,15,16
10153,09/08/2021,40063,36,Hughes County,OK,35.8,4760,4760.0,41.9,4587,44.2,1782,70.7,93.7,5795.0,43.6,5794.0,51.0,5537.0,53.3,1975.0,78.4,D,14,15,15,16
10212,09/08/2021,40003,36,Alfalfa County,OK,38.8,2214,2214.0,44.8,2196,47.8,791,68.5,93.7,2457.0,43.1,2456.0,49.7,2428.0,52.8,870.0,75.3,B,6,7,7,7
